FAC1_1,FAC2_1,FAC3_1,FAC4_1
-0.844340054,-0.615206817,1.06638059,-0.653584235
2.128025911,-0.791925646,-0.824770712,1.378355642
-1.33927605,-1.028495251,-0.512604112,0.228223957
-1.057777369,-1.052049862,0.355135414,0.573636841
0.615624939,-0.785687547,-0.606822939,-0.885748987
-0.697445055,-1.441569977,0.316367334,0.329772765
-1.490074152,-0.591948919,-1.118602836,-1.166182599
-0.741765902,-0.920678623,0.639153693,-0.601166135
-0.868962188,-1.076218659,-1.83932461,-0.654378022
1.240002866,-1.103356888,0.114713105,0.665589606
1.192484882,-0.480166418,1.524198605,-1.325155792
-0.800040135,-1.400069419,1.756902086,0.127377835
-0.679760206,-0.656117534,-0.461607782,-1.07308709
1.383212928,-1.041827531,-0.09474495,-1.152411793
1.056779835,-1.112005006,-0.496962817,0.608309383
1.91774332,-1.008796847,-0.757876371,-0.49126554
-1.399751902,-1.308415099,-1.459687077,0.819905732
-1.158334906,-0.172100167,0.194400416,1.190961833
-0.916449094,-0.734656048,0.145582083,-0.843275262
0.093592172,-1.13556843,0.113639108,-0.42162183
-1.328924828,-1.071160757,0.271483745,0.515186202
0.842187304,-1.372591598,-1.002474679,-0.166967641
0.766191673,-0.737985926,0.762810643,0.547291663
2.085104142,-1.007035594,-0.755462186,1.136574909
-1.336417904,-0.933586667,-1.038347049,-0.687627759
-1.448780437,-0.236274331,-0.093270782,0.167687898
-1.602608632,-1.109245452,0.434657973,0.056588357
-0.210199519,-0.740038688,0.069605831,-0.979295941
0.286623352,-1.071878668,-1.025608938,0.481224417
-0.548398773,-0.693241848,0.581076739,0.438101258
-1.42283641,-1.558265176,-1.419648917,-0.198389585
1.267537733,-0.625676705,0.493296636,-0.336730085
1.216329841,-1.269433283,0.15345538,-0.285216174
-1.412757666,-0.470427965,-1.456945145,1.543069968
0.704617747,-1.182350253,-0.484437186,1.495907357
-1.400970262,-1.179413501,-1.458392003,-0.262058048
-1.255141439,-0.52079081,-1.687387453,1.256179881
1.154573677,-0.51092372,-1.5037189,-0.255965037
1.237164379,-0.934030308,-0.765453948,0.03304536
-0.450732318,-0.647632956,-0.549736005,-0.091030113
0.148573392,-1.008484817,1.219181666,-0.490830119
-0.039331816,-0.9851996,-0.954488583,-1.383524172
-1.334900742,0.081029855,-1.578888346,0.995432984
-0.70056264,-1.432840373,-0.169566581,-0.045757288
0.229668187,-0.409693047,1.583070414,-0.680456111
-1.235631595,-0.688734794,-0.399675054,-0.321924302
1.160604567,-0.860000388,1.578345203,-0.224281438
-0.412266631,-0.597587521,-0.807237182,0.589531355
2.035614196,-0.734382998,-1.721103865,-1.10371624
-1.100223458,-1.019232059,-0.597267233,0.634431768
-1.02501794,0.305194246,0.042897646,1.391072199
0.804014751,-0.770390566,-1.224404421,-1.197932994
0.593337569,-1.273854823,1.257453061,0.968036835
1.193119914,-1.214576653,1.068510134,-1.053204367
-1.601629013,-1.214595778,0.434058987,-0.119795465
1.357156487,-0.64618203,-1.530301683,-1.13268552
-0.71035369,-1.000706844,-0.410610449,-1.238459699
0.657969845,-0.738558453,0.684554443,0.874056141
-0.238908657,-0.629952795,-0.93658979,-1.43422658
-0.049987457,-0.713721379,1.770497737,1.150432559
-0.359468403,-1.199735424,1.780958861,0.035747292
0.99247669,-0.757151652,0.434083998,-1.292260519
1.089627427,-0.854001326,0.525622192,-1.04114712
0.947731339,-0.215312989,0.945699384,0.859239467
-0.937983301,-1.123498165,-1.741335779,0.805419882
1.599372685,-0.717247398,-0.18063396,0.408691305
1.170608559,-0.64295503,1.089397425,-1.053266061
0.354774093,-0.251293573,0.422505562,-0.034150058
1.089084509,-0.541926771,0.978097734,-1.154173532
-1.185459455,-0.64603634,-0.747683069,1.641030504
-1.324125216,-1.39719306,-0.527067388,0.24520446
0.592838994,-0.769699421,1.023008681,-1.076740717
1.535527206,-1.039211322,-0.698004682,-0.307283618
-0.438356998,-1.187907958,-0.761602534,0.046820327
1.421503872,-1.258185685,0.746367839,-0.291644934
2.746524426,-0.879162552,-1.697149107,1.581004895
0.366095161,-0.429450534,-0.500170044,1.709126969
1.276934799,-1.458532133,0.728362012,0.073607955
0.791342698,0.175492339,-0.631077539,1.223048076
0.35077997,-1.593337497,0.226054731,-0.193120937
-1.336573456,-1.172401041,-0.513548947,0.130529381
-1.291276951,-0.284136908,-0.593057095,0.380924803
-0.368721778,-1.468088951,0.803813539,0.038100224
-1.268257623,-0.709295449,-1.141225735,-0.750961194
0.032800944,-1.334578873,-0.155660352,-0.323325652
-1.590865081,-1.318009497,0.421783522,0.166270496
0.747422252,-0.614875388,-1.173109343,0.27065716
0.762671016,-0.701883621,-0.573746213,-0.998089158
-1.667548331,-1.490998485,-0.842889503,-0.290983047
0.341288661,-1.053484578,-1.107483166,0.87787115
0.026683353,-0.6520651,-0.498158949,-0.899578758
-1.148645113,-1.202090783,0.253708798,-0.681861527
0.890103155,0.358495477,-0.530998209,2.236075318
-0.493709085,-0.366341099,0.732680092,1.539704985
0.248897898,-0.55092797,-0.57437168,-1.139851504
-0.044283173,-1.238070346,0.788604588,0.069680587
0.256343603,-1.111458571,-0.237674189,-0.432167064
-1.283421381,0.14076041,-0.095127127,2.248718409
-0.987046724,-0.359075064,1.268050026,1.568875625
-0.690062249,-0.894494823,-0.930754404,-0.989380425
-0.04181566,-0.72452023,0.064360367,-1.144703224
-0.441853759,-1.601385928,-0.621574048,-0.127774655
-0.522913173,-0.992510016,-0.780648265,-1.206592811
2.707178656,-0.308617082,-1.915864241,0.515251513
0.496720271,-1.265135682,-0.423383684,-0.099241501
-1.426085919,-1.080360237,0.414936128,0.052160102
0.466712707,-1.452507754,-1.012245394,-0.017395731
-1.114017094,-1.090675203,0.201463151,-0.697703126
-1.072413522,-1.182830631,-0.132614491,0.737167509
0.889975903,-1.071322838,1.528434117,-0.929164254
-1.075632607,-0.799517686,-0.380711295,-1.548783229
1.256533318,-1.14680318,-0.538912005,-0.614188007
-0.85894752,-0.561807663,1.599911807,1.462895738
-0.98557718,-0.553366937,-1.67702198,0.341588989
0.30736095,-1.166484312,1.706819628,-0.188494648
-0.844746252,-0.98481195,1.303370924,0.423116763
0.608659912,0.367143328,0.053123985,1.292426081
1.262125196,-0.847511903,-1.359251081,-0.988795841
-0.721661193,-0.219653975,0.09348285,-0.713555173
-0.834901173,-0.098701541,0.256483188,1.053012721
-0.332245597,-0.306387227,0.239885823,2.279113106
-0.699169506,-0.361035977,0.800713275,1.581041013
-0.070973121,-0.602779892,1.575074793,-1.097931423
0.26684654,-0.552691565,1.528299962,0.166594859
0.926122857,-0.184367605,1.685020592,0.67113753
-0.778212678,-1.079944206,1.717879373,-0.096003034
1.150694246,-0.473663885,0.664359139,0.208953284
-1.318946475,-0.306799872,-0.030575275,0.685846082
1.188490624,-0.232306221,0.178335345,0.455455399
0.611185116,0.46428895,-1.258240056,0.815758918
2.131380579,-1.143365251,-1.588439091,-0.651848698
0.721815743,-1.05651335,0.151718647,-0.247923222
-0.436322372,-1.244363384,1.67275857,-0.136128303
0.640174449,-0.831378303,0.481897194,-0.963078206
0.086753133,-0.972318377,-0.873174895,-0.630091119
0.663412271,-1.247953544,1.638535749,-1.024054992
-1.668493019,-1.187959704,-0.849361018,-0.011039015
0.451785189,-0.398929686,-0.372986064,1.028123884
0.849121177,-1.302779013,-0.438766654,-0.044778894
0.335121994,0.225488271,-1.118730665,1.343702409
1.286119381,0.456227851,-1.44582229,0.819763495
1.06762231,-1.429635808,-1.066142126,-0.305909344
-0.915473303,-0.628755261,0.139485471,-0.804708119
-0.521635297,-0.676490558,1.787065002,0.544150131
1.662292772,-0.104664655,-0.043553506,1.586189816
-1.079104004,-1.106622388,0.388683475,-0.12685744
-0.221587803,-1.410233693,-0.680807696,-0.005761634
-0.426627971,-0.910404606,-0.330892743,-0.744717642
0.134886448,-1.13383315,-0.940522468,-0.614135947
0.275455156,-0.730904435,1.519682055,-1.095547879
1.306750304,-0.231322529,-1.461772018,-0.729024832
0.186240898,-0.04735814,1.147692439,0.845324219
0.858151914,-0.119267489,-1.343739559,0.62734343
0.100785353,-1.057189402,-1.017336474,-0.710081538
-0.813680674,-0.550661804,1.535534624,-0.916630214
-0.540554097,-0.590539007,0.072911447,-1.2167673
2.058050956,-0.224312933,-0.728874336,1.444506948
-1.216629509,-0.656927577,0.287336998,1.188644856
0.221072223,-0.692464085,1.827531422,0.498400503
0.778372078,0.051809704,-0.19174977,0.936979163
0.396926431,-0.609446402,1.789993608,1.284473922
-0.756946475,-0.383549917,1.450735144,-1.416628829
0.532016062,0.299507766,1.09234385,1.117873042
2.810674724,0.315059264,-1.810208761,1.536588241
2.243871181,-0.136434093,-1.503826853,1.16334129
-0.044958674,-1.484716546,-0.516973639,-0.35067329
-0.087525875,-0.06791753,1.816447434,1.00189021
-1.398668729,-0.068552532,0.356615033,2.40513862
-1.20857202,-0.381088021,0.271126242,1.877724079
-0.301712714,-1.522668364,-0.251362899,0.150867512
-1.161401156,-0.718095638,-0.260554427,0.876626805
-1.242420576,-0.663285718,0.140584763,-1.225248834
-0.655467269,-0.414064858,1.75043356,1.28179337
-0.887624088,-1.547296309,0.358040227,-0.189925461
1.153515192,0.385781874,-0.66635681,-0.757907986
-0.551904398,0.397915744,-0.172269492,0.986486007
0.948727844,0.95043985,0.69485546,0.722680321
-1.675501217,-0.968953504,-0.842641496,0.098743985
-1.678784674,-1.163776256,-0.831997294,-0.165973831
-0.306074662,-1.330285432,1.20670032,-0.427631149
0.625887675,-1.143881842,1.208806724,-0.36695637
-1.486871306,-1.429838076,-0.017908901,-0.241453499
-0.971537711,-1.045728138,0.229785212,-0.538828354
0.952491321,0.547144614,0.697824766,0.327156471
1.823549653,0.32627437,-1.433422579,-0.027968629
0.589390086,0.401753025,1.71014097,1.23071255
-0.972673335,0.764340563,-0.062792373,0.50735901
-1.079237361,-0.51714595,-0.380769474,-1.271567039
-0.302668426,0.534225043,1.164862925,-0.45015487
1.084843776,0.362717263,-0.564214755,-0.307660199
-0.862346642,-1.105781039,-0.676710529,-0.36766592
0.972824704,-1.177317966,1.856625848,-0.277865138
0.049764428,-1.013009508,0.176138245,-0.314113845
1.927809531,1.179728603,-0.218139174,0.878318084
0.277039274,0.919169826,0.994525892,-0.262346346
0.801356551,-0.978831207,1.178249951,-0.782299062
-0.297762679,-1.098141077,1.691622331,-0.314772192
1.039601298,0.586089274,1.028233502,-1.238851801
-0.007994896,-0.658152734,-1.00739403,-1.279365517
1.199928296,0.196629967,-0.482122059,0.711951716
0.474382779,0.962371739,-0.005146617,0.659371275
0.541643597,1.033818765,1.286413419,2.346651519
-0.609356397,0.815948282,-0.343347531,-0.452511312
0.22636683,-0.908062972,-0.445171821,-1.291721628
1.850716419,0.872718952,-0.695961738,-0.076023827
-0.676660964,0.92540056,-0.247961957,0.108144774
0.234563282,0.783063861,1.285364012,0.923376652
1.37189917,-0.795913667,-0.083485743,-1.211275809
1.116064523,0.62201842,-0.615180328,-0.275984023
-0.140922101,0.896575783,1.646328825,1.225702039
-0.767345581,1.304385239,-2.033796872,0.63017044
-0.718284748,-0.439016141,-0.897615571,-1.247474402
-0.851747708,0.928742412,0.25322656,1.490805111
-0.495964207,-1.230393151,-0.940281403,-1.051745342
0.683501214,0.548486971,1.793420767,2.225920282
0.351892373,0.637952003,1.347318574,0.918647308
1.106694881,-1.172441458,0.506962445,-0.91504096
1.444243723,-1.458968406,0.716720675,0.158700403
-1.384492361,0.598316101,-1.518904956,-0.043468296
0.972769075,0.544022162,1.126854832,-0.818167731
0.091101288,-1.236087997,-0.87409858,-0.832969682
0.017034285,0.638052838,0.664868231,-0.542636964
1.175809299,0.356115386,-1.285797353,-0.429720193
-1.471192816,0.037471311,-1.382150134,0.293012859
-1.268046374,-0.850093269,0.181856168,-0.981007486
-1.010712007,-1.044039175,1.315317552,-0.173302967
1.592740043,0.826214608,0.037262373,1.771590292
-0.95899251,-1.39582132,-1.701347962,-0.041321999
-1.26192595,-0.864944518,-0.355474816,-1.296480959
0.273467906,-0.653226272,1.03057725,-1.189713749
0.214737483,-0.535146594,-1.069190391,-1.185061064
-0.625834105,-1.272738484,-0.751711311,-0.151838297
-0.761173851,-0.425101885,-2.008622654,-1.503528639
1.392838768,0.028482683,-0.51310944,0.323209148
-0.86378678,0.772910232,-0.715389804,1.929346101
0.740600008,1.1216905,0.080081512,1.920837219
0.51738371,0.653288033,-0.491376574,0.520831475
-0.062815186,-1.245684292,1.798698923,-0.042407454
0.832751474,-1.13514652,-0.995691569,-0.276418408
-0.731588579,1.309903362,0.071703324,0.708007922
0.564065129,0.676353858,-0.56321342,0.582039323
-1.237212868,-0.81661114,0.13735684,-1.190939571
1.726521874,0.762927752,-0.152873569,-0.359844503
-0.77308312,0.541953896,0.388596339,0.588455886
-0.172791501,-0.679172346,0.016357101,-0.863775022
1.590605545,1.355021863,-0.20705541,0.361218903
0.585976159,-1.341294886,-0.214082086,0.046221061
-1.29931641,-0.900973108,-1.612183354,-0.532595725
0.367987806,0.447620844,1.806048552,1.485504459
1.591363381,0.820877096,0.458562858,-1.141814676
-1.480995287,0.564436611,-0.954401558,1.006122154
-1.270058248,0.03133536,0.351759458,0.37236253
-1.306317543,-1.325245015,-1.074109478,-0.209017372
0.045506769,0.690530496,0.148464021,0.510009559
-0.971003004,0.747385931,-1.729749894,2.271163633
-0.317293363,-1.167024,-0.23466688,0.173436606
-0.006914839,-1.375933502,-0.095085279,-0.258342502
-0.475930926,-0.813254552,-0.506839626,-0.988752672
0.914321965,0.289261532,0.07921591,1.867944489
-0.035977061,0.862999397,1.490727272,0.473693226
-1.107417579,-1.383830344,-0.577554338,0.012773267
-1.522464756,-1.428921834,0.32478534,-0.362735353
-1.307028427,0.641552971,-0.074479728,1.945903316
-0.661209398,-1.143312321,-0.702746425,0.18535208
-1.423712486,0.816263329,-1.046922623,1.686654589
0.855301531,-1.660089867,-1.016607985,-0.161828167
0.096895503,0.293517145,0.786083454,0.109917698
-0.473234635,-1.000541138,-0.977066101,-1.273912385
0.286350356,-1.628988782,0.782107732,-0.244796238
-1.240018383,0.693531367,0.293321991,0.844336467
1.061336436,-0.570598936,-1.338108555,-1.188814825
1.702265981,1.050745192,-1.537442323,0.311973445
0.624479777,1.012919514,1.168767167,1.202304714
-0.052477908,-1.172917418,-0.513769501,-0.260630681
-1.307895056,1.186435067,-0.603221095,1.540103997
-0.500512513,-0.835971834,1.025017848,-1.215326985
-1.111392321,-1.022344082,-0.07558744,-0.146526639
1.399005304,0.546614434,0.084132997,2.04504602
-0.139904835,0.922628463,-0.973308382,1.320053366
1.253865911,0.420759389,0.060680522,1.657524105
-0.972966301,-1.206719062,-1.684601669,-0.238465438
-0.926408979,1.041915578,0.360842525,1.898612902
0.892246437,-0.560832535,1.037660316,-1.20335112
1.488343974,0.636373473,-0.662485506,0.399642297
0.029330098,1.147808258,-0.079723279,0.889234592
-1.163476614,0.623997838,0.178915961,1.714275536
-0.762844113,1.334954967,-0.868942073,0.94708758
-0.945464514,-1.051381728,1.513831088,-0.992734282
0.824633921,0.087849091,1.349654814,0.218694132
0.562277626,0.142583258,0.807910312,0.317094846
0.244840939,0.31829018,1.770412953,-0.139623018
-0.100006714,-1.242076302,-0.211958401,-0.777363462
0.651591558,-1.113272736,-0.404490468,0.061429432
-0.870436512,-0.787993255,-0.431773369,-1.21848893
0.064220831,0.704659761,-0.328336774,-0.115127448
0.230121047,-0.977507175,-0.66261667,-0.668017435
0.345860771,-1.349367767,0.689572542,-0.579216811
-0.905917492,-1.287296743,-0.120489385,-0.122192347
0.206001637,-0.819249437,1.622835097,-0.834166267
-1.092739451,-0.640098032,0.161115431,-0.739065911
-1.112894833,0.68797442,-0.612362581,1.207849745
-0.918823241,-0.867700529,-0.861911256,-1.014734119
-1.099361126,0.904405264,-0.634322415,0.726846543
-0.067398368,0.895398788,0.546547382,0.897783493
-0.227845539,-1.004431293,1.311842586,0.00822754
1.129440185,1.578060253,-0.015536091,1.179015377
-1.074491489,-1.104032297,-0.127471429,-0.356064796
-0.37825505,-1.005798194,1.806697084,-0.203263638
-0.785756667,1.076212221,-0.090407216,0.788149875
-0.726097324,-1.047337487,0.35050391,-0.069507055
-1.10600819,-1.427934478,-0.579151067,-0.022424712
-0.420248588,-0.875808276,1.640518897,-0.517119036
0.587269375,-1.453144729,-0.213738941,-0.061459397
-1.370806526,-0.920166756,-1.509009093,-0.328239003
1.274469602,-0.935174417,0.061561545,-0.605461803
-0.911146285,1.209122349,1.649256343,-0.073095342
1.032691395,-1.331533721,1.302859558,0.055993442
0.638642209,-1.125113972,1.671696542,-0.372858713
0.30996255,-1.116567807,1.215374845,-0.36773477
0.636848251,0.966589597,1.857164704,1.47117702
-1.265816112,-0.854527855,0.177366826,-0.983913906
-0.888754611,-1.285579862,-0.632575634,-0.041187584
-0.348143367,1.683690893,-0.013343324,1.060006912
1.427359439,1.135202648,0.040151566,0.268631255
1.179285935,-1.338376747,1.317456643,-0.231081649
0.026104442,-1.097954685,-0.784804349,-0.272082224
-1.36881683,1.107537458,-1.027443063,-0.107492204
0.183008499,-1.098356808,0.687972569,-0.274435694
0.462168605,1.010252499,-1.055531249,1.768508911
-0.543809704,0.82850702,1.788109797,1.767859649
1.195885372,-1.244844742,-1.255379991,-1.076471575
0.675531537,-0.733250852,-1.332030173,-1.534625579
1.174348128,1.129996286,1.279305875,0.470935248
-0.38913188,1.213221841,0.291594605,2.402143785
1.325799584,0.706708979,-1.246179437,1.555035177
0.243390057,-1.485428902,1.807098501,-0.028996675
-1.261295867,-1.076666202,-0.105750334,-0.123502916
-0.738194001,-0.912895413,-2.031154313,-1.338120275
-0.222981291,-1.097325489,-0.812094754,-0.147275096
-0.797993634,1.313118578,0.172567128,0.077095805
0.326377386,-0.8578538,-0.8041406,-1.263435611
-0.075048778,-1.499596559,-0.473456175,-0.066403578
1.337056629,1.351591104,-1.273381055,1.57304722
-0.328268928,-0.700257443,0.497253581,-1.481343763
0.46233535,1.604997633,0.462459215,0.661078468
0.036023683,1.082945394,1.11459564,1.12182119
-1.484404825,-0.825020455,0.257360333,-0.949863035
0.621615851,-0.950866713,-0.522146192,-1.123199323
-0.220335139,1.275294281,1.261099628,0.960471098
-0.028148431,-1.123734995,1.745497901,-0.079272087
-1.431317978,-0.871879525,-0.110489025,-0.346338213
0.594445798,-0.876000594,1.024602706,-1.07053395
-0.430071319,1.172670434,-0.360011986,-0.323927421
-0.932034794,-1.274185335,-1.742305348,-0.278715257
-1.312430635,-1.234048833,-0.547359,-0.477338186
0.743043951,-1.1984427,0.573105349,-0.748282873
-1.191482318,-0.834407978,-1.249847418,-1.008238582
-1.550095635,-0.742632446,-1.028656779,-0.715950835
-0.319111927,-1.173812944,0.727055954,-0.514965589
-0.718695911,1.286675968,1.29827845,2.295106504
-1.613756736,-0.880921813,-0.933550902,-0.363166253
-1.393583664,0.810398222,-0.468116792,1.017634253
0.595332256,-0.909591189,0.549287066,-1.189401352
-0.456416066,-1.328509988,-0.606123639,-0.257428557
-0.885737936,1.778328006,0.05069984,0.88345907
-1.228379311,-0.976019061,-1.192774554,-1.058835249
-1.266664132,1.218118437,0.380234496,1.487680163
-0.527283495,1.337035744,0.014864107,0.464262444
1.186028071,0.702388075,-0.470622889,1.004000194
-1.20063235,-0.896144104,-1.756240873,-1.270251016
-0.087546588,1.10911388,1.293136325,2.34782256
0.003367957,1.111435187,-0.494951078,-0.393224347
3.052211904,1.140027732,-1.912356288,0.594223553
0.468676126,-0.724240472,0.496447094,-1.099151333
-1.426140803,1.287558789,-0.951751059,2.003280524
-0.855978669,-0.977274512,1.316982007,-0.073479728
-1.34454965,-1.017850283,-1.544442363,-0.875943888
1.781875772,1.555658158,-0.856492536,-0.248689344
-0.226424278,1.35847856,0.292765182,2.262999872
1.062522731,-0.819174959,-0.108526066,-1.056068044
-0.671753049,-1.396510554,-0.556278044,-0.039172309
0.983395016,-1.393641199,1.847583505,-0.112603308
0.737618002,-1.16228438,1.274649078,-0.477836133
-1.529395495,-1.176800014,0.329902862,-0.249814561
0.099782548,-0.782556561,0.573197172,-1.02507886
-0.493593977,-0.807805715,0.008160982,-1.325967878
-0.092017648,-0.995998741,0.622615681,-0.990854338
0.335512963,-1.292385397,0.24245788,-0.282583919
0.736261877,-1.397134999,0.138208111,-0.190751799
-1.364480231,0.941284488,0.007992674,0.711166162
0.133198671,-0.773571191,0.523577757,-1.280604755
-0.534986793,1.287866302,1.037515929,-0.580825565
0.042291129,1.005764338,1.826809938,1.634744551
-1.294344863,-0.990587022,-1.617337905,-0.473484315
0.690110368,-1.542256185,1.828592494,-0.196494884
-0.91136369,1.543327708,0.090736245,0.946964977
-1.196690025,-0.681082556,-1.246619496,-1.042547845
-0.817340233,1.373860807,-0.299807623,-0.122795316
0.144164478,-1.329868149,-0.405722965,-0.295531273
0.119368562,1.495857443,1.702328757,2.045839562
0.345505419,-0.52322386,-0.026389475,-1.081530082
0.26527117,-1.438420444,-0.332625714,-0.277517321
-1.053455875,1.772392418,0.057182941,1.210433908
0.748994225,-1.027298695,-1.167223569,-0.233351025
0.1860593,1.405089344,-0.268700511,1.209467208
-0.708082914,0.797265002,-0.670238994,1.401851626
-1.257298557,1.388801194,-1.19898811,1.099604282
-0.816436984,-0.837242124,-0.25979104,-0.553230286
-1.500430834,0.863602913,0.489360779,0.474265927
1.365818738,-0.889116908,-0.703036243,-0.642150991
1.763632773,0.973475381,-1.359439272,1.50106939
-1.553433573,0.78290149,0.037789988,0.689637429
0.102803179,-1.299551694,-0.346404043,-0.306099576
-1.336029259,0.880741082,-0.033288531,1.509911502
0.201590707,1.62399158,-0.54420288,0.466700185
-0.284940504,-0.640693578,-0.994730063,-0.737643516
-0.537056818,1.330137703,-0.931387763,1.036561648
0.591572639,-0.753691625,0.550889135,-1.144380047
-0.458452706,-1.211165888,-0.604867419,-0.133718007
-1.399376122,0.951862357,-1.081804546,1.515878175
0.461110102,-0.63569349,0.986148283,-1.35418846
-0.173868402,-1.315997842,-0.878806312,-0.126968305
0.933143068,-0.886228197,0.985483387,-1.573080451
1.226613892,-0.992760842,0.561686817,-0.771566056
0.841275172,1.502107706,0.613543456,-0.355880274
0.846689899,1.602116218,-1.360073424,-0.023439488
0.272941462,-1.436592662,-0.343605226,-0.010781801
-1.445794181,1.56961301,-1.023945573,2.27961734
2.576375684,1.163745039,-1.747548514,-0.106569944
0.411403768,1.340438087,1.734565469,0.638888462
1.375065297,1.476089481,-0.12935114,-0.497023955
-0.035122217,-1.446434005,0.780232724,0.134588816
2.03411348,1.04143118,-0.715167758,-0.080332491
0.086056842,1.669899401,1.035509153,-0.132338264
-1.172164989,1.26688465,-0.277628439,-0.430707215
-1.58870844,-1.578859001,0.424085054,-0.099908541
-0.343675725,1.465646197,1.487282767,0.101901752
-1.196304583,0.908553635,0.282347092,0.65109053
2.047843378,1.422879962,-0.74267468,0.887802048
1.549969322,0.936779757,0.099104276,1.931771548
2.380048065,1.72953083,-0.984581889,0.489007679
1.01962663,-0.755567793,-1.273278762,-1.462014424
0.455437684,-1.196060174,-1.001941561,-0.097282782
0.12016754,-1.084502198,1.262999906,-0.152031987
-1.118040041,1.265348082,0.401731148,1.966373675
-1.544623756,-0.877362384,0.345041886,-0.405484437
0.999521907,1.652596409,-0.467788916,2.48135632
1.099398823,1.67617234,-1.466996343,0.861710944
-0.472478944,0.939964378,-0.749117698,0.729002077
-1.339855391,1.329902862,-1.59615833,1.203926076
-0.371434772,-0.92831266,-0.736726236,-0.842366063
1.782939431,1.218027927,-0.60165067,0.940891297
1.326496618,1.11318323,-1.257818678,1.989930048
-1.38012239,-0.790082522,-1.49774198,-0.444606676
-0.40953319,-1.031540566,0.622329358,-0.615085843
-1.375071905,1.278164592,-1.545826067,1.196889492
-0.273294614,1.33141642,1.108892825,0.402457835
0.49170951,-0.855961188,0.006783517,-1.161604546
0.198093235,-0.480071482,-0.05082111,-1.365723158
0.370164209,-1.096757706,-1.14359043,-0.612945587
-0.307268961,-1.548483694,-0.241697856,-0.010521466
-1.155487502,-1.15080857,-0.256614747,-0.627355567
0.568444175,0.864672269,1.737435378,0.155466348
1.272590504,-1.442158186,0.733857073,-0.074016028
-0.063443971,-1.099861224,1.301300433,0.136547202
-0.676032784,1.791219629,1.00349355,0.478275873
0.050132776,0.472683187,0.854642174,0.350890743
-1.322487842,0.614428769,-0.045796863,0.373087069
1.157844101,1.298749681,-0.691681122,0.565806879
-0.37532011,-1.014212567,1.801872502,-0.155993258
-0.345111545,0.99564502,-0.93895367,0.844689363
0.383633716,-1.183098196,-0.17174022,-0.024989685
-0.994706549,0.993643497,1.254347594,0.591913543
-1.061767256,0.568689296,1.361420047,0.51713011
-0.228414463,0.991565032,0.302208778,1.664682297
0.883467642,-0.788452811,-0.746865155,-1.061334959
1.135061986,-1.094909608,0.46440833,-1.187632197
0.661172336,0.755441012,0.204876783,1.564749394
1.124801456,-0.685882965,0.468586427,-1.114423558
-1.451329723,1.09110057,-1.432049092,2.361370615
0.490576595,-1.272263279,-0.325790117,-0.608582853
0.913662457,-0.778596723,-0.131331847,-1.419591688
0.649432601,0.765002131,0.22355761,1.28530015
-0.515190656,1.768576094,1.504163801,0.950584695
-1.372676248,1.205343516,0.294602314,1.057480775
0.55729171,1.041771055,1.749291747,1.306628281
-1.468621845,0.827450687,-1.399131846,1.570029847
0.876209419,1.817732718,-0.126363028,0.946897925
-0.155326415,-1.130253908,0.717708314,-0.590389425
-0.867433545,-1.138156573,1.625549398,-0.820286182
-1.312358804,0.994709054,-0.06971684,1.132383671
0.894457209,-1.045600359,-1.08533685,-0.672121752
0.159315264,-0.852026324,1.468589092,-1.422725362
-0.532946314,-0.982617629,-0.892601791,-0.675577872
0.902666855,0.919460792,-1.159425201,0.320506308
0.368950557,-1.192876606,1.61787922,-0.837415911
1.207741937,0.994827816,-0.510328445,1.991286597
-0.885037523,-1.27690659,-0.639646205,0.014213529
-1.234803462,-1.410644374,0.382337127,0.128422775
1.234235362,1.232396267,0.736279127,2.246075898
1.49529237,-1.144222955,-0.016497428,-0.721818478
-1.557219973,-0.627516514,-1.020923635,-0.814201894
0.730953296,-1.46208495,-0.512425862,-0.41120887
-0.530011386,-0.978983816,-0.897117623,-0.583123631
-1.301137233,1.172934095,0.429276145,1.509797346
-0.908520723,0.598249728,1.36504823,0.468278095
-0.874312281,-1.439046772,-0.652201296,0.140567084
-1.361464641,1.20272548,-0.522033226,1.310659082
0.97409315,-0.914404849,-0.628973069,-0.740524732
-0.960155337,1.345046506,0.169693935,0.610643482
-0.220718498,0.777983208,1.271519748,0.27799257
0.266189347,-0.680671448,0.559626571,-0.896016378
-0.81704466,-0.705068874,-1.920938536,-1.026477023
-0.53939286,0.908366123,-0.198481341,0.872656766
0.067799068,-1.077217699,-0.970567303,-0.584472962
0.52974402,-1.144933029,1.829663284,-0.058103608
-0.447679532,1.418142766,-0.344277556,1.812229877
-1.233390237,-1.057473813,-0.664761774,-0.227307042
0.575420767,1.024700336,0.088262833,-0.252690498
-0.355029152,-0.64909395,0.04190661,-1.037979666
0.313535914,-0.777537337,-1.068177108,-0.758160733
-1.331022839,1.66963055,-1.09466088,1.838105411
0.453472048,1.447330722,-0.661604174,0.643251367
-0.836999941,1.472282342,1.53447987,-0.014589397
-0.956920995,-1.255236032,-1.708130932,0.164446962
0.861394905,-0.913975382,0.624971572,-0.677221631
-0.869203915,-1.067237333,0.320606339,-0.320604695
-0.064968542,-1.300658174,0.512220061,-0.031852579
-0.812668279,1.696833552,1.202658451,2.395810975
-0.934849784,0.859239846,-0.608429318,1.308025938
-0.918157276,-0.906310406,-0.861908621,-1.033902005
-0.940982112,1.115873442,1.171808228,1.098737204
